date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2019-12-10,13,11,0.0,3.3,3,92,04:32 PM,06:38 AM,08:51 AM,05:21 PM,9,9,12,9,50,86,80,5.6,1022,13,9,217,35,lorient
2019-12-11,11,10,0.0,5.1,3,99,05:05 PM,07:47 AM,08:52 AM,05:21 PM,5,6,10,6,65,54,69,12.9,1013,11,9,283,47,lorient
2019-12-12,13,11,0.0,3.3,3,100,05:47 PM,08:56 AM,08:53 AM,05:21 PM,9,8,12,8,74,96,82,13.8,999,13,9,265,51,lorient
2019-12-13,14,11,0.0,5.1,3,87,06:38 PM,10:01 AM,08:54 AM,05:22 PM,8,8,12,8,93,71,76,5.3,995,14,8,290,65,lorient
2019-12-14,13,12,0.0,6.9,3,79,07:40 PM,10:59 AM,08:54 AM,05:22 PM,9,10,13,10,70,48,78,5.4,1001,13,9,259,46,lorient
2019-12-15,12,11,0.0,8.7,3,72,08:50 PM,11:48 AM,08:55 AM,05:22 PM,6,8,12,8,62,49,69,4.7,1003,12,10,242,45,lorient
2019-12-16,11,10,0.0,3.2,3,65,10:05 PM,12:28 PM,08:56 AM,05:22 PM,8,8,11,8,21,100,84,20.4,1000,11,8,163,15,lorient
2019-12-17,11,9,0.0,8.7,3,58,11:22 PM,01:01 PM,08:57 AM,05:22 PM,6,8,11,8,23,53,74,8.1,1002,11,8,271,16,lorient
2019-12-18,13,11,0.0,5.1,3,50,No moonrise,01:29 PM,08:57 AM,05:23 PM,8,9,12,9,57,57,77,9.0,1007,13,10,180,39,lorient
2019-12-19,14,11,0.0,6.9,3,43,12:39 AM,01:54 PM,08:58 AM,05:23 PM,10,10,13,10,71,63,83,30.3,996,14,8,190,47,lorient
2019-12-20,12,11,0.0,8.6,3,36,01:55 AM,02:18 PM,08:59 AM,05:23 PM,7,8,11,8,55,67,77,12.9,986,12,8,242,40,lorient
2019-12-21,12,11,0.0,5.1,3,28,03:12 AM,02:42 PM,08:59 AM,05:24 PM,8,8,12,8,75,46,78,22.7,984,12,8,228,53,lorient
2019-12-22,11,11,0.0,5.0,3,21,04:27 AM,03:08 PM,09:00 AM,05:24 PM,7,7,11,7,93,61,72,3.9,996,11,10,278,65,lorient
2019-12-23,12,11,0.0,5.0,3,14,05:44 AM,03:38 PM,09:00 AM,05:25 PM,8,8,12,8,65,64,79,9.1,1016,12,9,252,45,lorient
2019-12-24,13,12,0.0,5.8,4,7,06:58 AM,04:13 PM,09:01 AM,05:25 PM,10,9,12,9,69,43,87,3.3,1019,13,9,263,44,lorient
2019-12-25,11,11,0.0,5.8,4,0,08:09 AM,04:55 PM,09:01 AM,05:26 PM,9,9,11,9,33,36,85,0.0,1024,11,10,152,23,lorient
2019-12-26,12,12,0.0,3.9,3,0,09:13 AM,05:46 PM,09:01 AM,05:27 PM,9,9,12,9,48,37,82,0.5,1023,12,10,242,32,lorient
2019-12-27,12,12,0.0,5.8,4,0,10:08 AM,06:43 PM,09:02 AM,05:27 PM,10,10,12,10,26,20,88,0.0,1031,12,10,236,17,lorient
2019-12-28,12,10,0.0,5.8,3,8,10:53 AM,07:45 PM,09:02 AM,05:28 PM,8,8,11,8,29,27,86,0.0,1034,12,10,101,20,lorient
2019-12-29,10,9,0.0,5.8,3,15,11:29 AM,08:50 PM,09:02 AM,05:29 PM,5,7,9,7,29,3,74,0.0,1033,10,10,112,22,lorient
2019-12-30,11,10,0.0,5.8,4,22,11:59 AM,09:55 PM,09:02 AM,05:30 PM,5,9,10,9,21,2,71,0.0,1031,11,10,142,16,lorient
2019-12-31,12,12,0.0,2.1,3,26,12:23 PM,10:59 PM,09:02 AM,05:31 PM,10,10,12,10,22,49,87,1.1,1029,12,8,187,15,lorient
2020-01-01,11,6,0.0,2.1,3,37,12:45 PM,No moonset,09:02 AM,05:32 PM,9,9,11,9,16,76,89,2.3,1028,11,10,242,11,lorient
2020-01-02,11,6,0.0,2.1,3,44,01:05 PM,12:02 AM,09:02 AM,05:33 PM,8,9,11,9,32,92,82,0.3,1026,11,10,222,22,lorient
2020-01-03,12,8,0.0,3.9,3,51,01:25 PM,01:05 AM,09:02 AM,05:34 PM,9,8,11,8,44,50,85,0.5,1029,12,9,263,28,lorient
2020-01-04,9,1,0.0,5.8,3,59,01:45 PM,02:08 AM,09:02 AM,05:35 PM,4,6,8,6,15,6,71,0.0,1038,9,10,67,11,lorient
2020-01-05,9,2,0.0,5.8,3,66,02:06 PM,03:13 AM,09:02 AM,05:36 PM,5,5,8,5,22,8,77,0.0,1035,9,10,119,16,lorient
2020-01-06,10,4,0.0,3.9,2,73,02:31 PM,04:18 AM,09:02 AM,05:37 PM,7,6,9,6,35,36,83,0.2,1026,10,9,190,24,lorient
2020-01-07,12,6,0.0,2.1,3,80,03:01 PM,05:27 AM,09:02 AM,05:38 PM,11,9,11,9,37,80,96,0.7,1029,12,9,239,22,lorient
2020-01-08,12,9,0.0,2.1,3,88,03:38 PM,06:35 AM,09:01 AM,05:39 PM,11,9,11,9,48,94,94,0.9,1025,12,7,226,27,lorient
2020-01-09,12,3,0.0,2.1,3,95,04:25 PM,07:43 AM,09:01 AM,05:40 PM,10,7,11,7,76,94,88,7.2,1015,12,8,227,47,lorient
2020-01-10,10,2,0.0,5.8,2,100,05:24 PM,08:45 AM,09:01 AM,05:42 PM,4,6,9,6,44,42,68,1.3,1027,10,10,304,30,lorient
2020-01-11,10,3,0.0,8.4,3,100,06:32 PM,09:40 AM,09:00 AM,05:43 PM,5,7,9,7,30,29,72,0.0,1031,10,10,215,21,lorient
2020-01-12,12,4,0.0,5.0,3,83,07:48 PM,10:25 AM,09:00 AM,05:44 PM,9,7,10,7,41,56,85,1.2,1026,12,8,243,27,lorient
2020-01-13,12,6,0.0,3.3,3,76,09:07 PM,11:02 AM,08:59 AM,05:45 PM,8,8,10,8,62,89,81,5.5,1014,12,10,221,41,lorient
2020-01-14,13,6,0.0,3.3,3,69,10:26 PM,11:33 AM,08:59 AM,05:47 PM,10,8,11,8,91,97,85,21.8,1005,13,8,214,56,lorient
2020-01-15,12,8,0.0,3.3,3,61,11:45 PM,11:59 AM,08:58 AM,05:48 PM,7,8,11,8,58,69,76,11.2,1010,12,9,242,37,lorient
2020-01-16,13,9,0.0,3.3,3,54,No moonrise,12:23 PM,08:57 AM,05:49 PM,10,9,12,9,63,71,83,5.0,1015,13,9,182,40,lorient
2020-01-17,11,5,0.0,3.4,2,47,01:02 AM,12:47 PM,08:57 AM,05:51 PM,6,7,11,7,59,70,72,12.2,1019,11,9,275,41,lorient
2020-01-18,10,7,0.0,5.1,2,40,02:17 AM,01:13 PM,08:56 AM,05:52 PM,3,6,9,6,34,72,67,0.6,1028,10,10,168,25,lorient
2020-01-19,8,7,0.0,8.7,3,32,03:33 AM,01:41 PM,08:55 AM,05:54 PM,3,3,8,3,51,5,70,0.0,1040,8,10,47,40,lorient
2020-01-20,8,5,0.0,8.7,3,25,04:46 AM,02:13 PM,08:54 AM,05:55 PM,2,2,7,2,59,2,70,0.0,1044,8,10,56,45,lorient
2020-01-21,7,0,0.0,8.7,3,18,05:57 AM,02:51 PM,08:53 AM,05:56 PM,2,1,6,1,49,4,76,0.0,1039,7,10,64,38,lorient
2020-01-22,7,2,0.0,8.7,3,11,07:02 AM,03:38 PM,08:52 AM,05:58 PM,2,1,6,1,50,9,72,0.0,1032,7,10,64,40,lorient
2020-01-23,7,1,0.0,8.7,3,3,08:00 AM,04:31 PM,08:51 AM,05:59 PM,3,1,6,1,52,35,75,0.1,1023,7,10,72,41,lorient
2020-01-24,10,3,0.0,8.2,2,0,08:48 AM,05:32 PM,08:50 AM,06:01 PM,7,5,8,5,37,63,86,1.8,1019,10,8,104,28,lorient
2020-01-25,11,3,0.0,4.8,3,0,09:27 AM,06:35 PM,08:49 AM,06:02 PM,9,7,10,7,30,63,87,1.6,1016,11,9,185,21,lorient
2020-01-26,11,5,0.0,4.8,3,4,09:59 AM,07:41 PM,08:48 AM,06:04 PM,8,8,10,8,41,82,85,8.1,1014,11,9,227,28,lorient
2020-01-27,11,1,0.0,4.8,2,11,10:26 AM,08:45 PM,08:47 AM,06:05 PM,8,6,9,6,55,91,83,18.4,1008,11,9,247,37,lorient
2020-01-28,10,2,0.0,4.8,2,18,10:49 AM,09:49 PM,08:46 AM,06:07 PM,3,4,8,4,83,78,67,3.8,1009,10,10,277,58,lorient
2020-01-29,11,5,0.0,9.6,3,26,11:09 AM,10:52 PM,08:45 AM,06:08 PM,7,7,10,7,38,65,80,1.8,1016,11,9,231,26,lorient
2020-01-30,12,9,0.0,4.8,3,33,11:29 AM,11:55 PM,08:44 AM,06:10 PM,11,9,12,9,58,96,95,6.3,1010,12,9,234,35,lorient
2020-01-31,12,6,0.0,4.9,3,37,11:48 AM,No moonset,08:42 AM,06:12 PM,11,8,11,8,46,88,95,1.0,1014,12,10,232,27,lorient
2020-02-01,12,3,0.0,4.9,3,49,12:08 PM,12:58 AM,08:41 AM,06:13 PM,11,8,11,8,57,93,94,15.6,1014,12,9,242,34,lorient
2020-02-02,13,8,0.0,4.9,3,57,12:31 PM,02:02 AM,08:40 AM,06:15 PM,11,8,12,8,70,95,94,12.8,1017,13,9,238,41,lorient
2020-02-03,12,9,0.0,4.9,3,64,12:58 PM,03:08 AM,08:38 AM,06:16 PM,10,8,11,8,49,95,93,0.8,1022,12,10,268,30,lorient
2020-02-04,10,8,0.0,9.8,2,72,01:31 PM,04:15 AM,08:37 AM,06:18 PM,5,6,9,6,46,43,71,0.3,1030,10,10,321,33,lorient
2020-02-05,9,4,0.0,9.8,2,79,02:11 PM,05:23 AM,08:36 AM,06:19 PM,4,5,8,5,29,38,75,0.0,1036,9,10,151,21,lorient
2020-02-06,9,4,0.0,9.9,3,87,03:04 PM,06:27 AM,08:34 AM,06:21 PM,3,4,8,4,47,6,71,0.0,1027,9,10,96,35,lorient
2020-02-07,12,7,0.0,5.0,3,95,04:07 PM,07:25 AM,08:33 AM,06:23 PM,8,8,10,8,38,52,84,0.5,1019,12,9,181,24,lorient
2020-02-08,10,5,0.0,9.9,2,100,05:21 PM,08:15 AM,08:31 AM,06:24 PM,7,7,10,7,32,52,77,2.5,1021,10,10,267,22,lorient
2020-02-09,12,6,0.0,5.0,3,100,06:41 PM,08:56 AM,08:30 AM,06:26 PM,9,7,11,7,85,76,84,1.9,1016,12,5,222,55,lorient
2020-02-10,11,9,0.0,5.0,3,83,08:03 PM,09:31 AM,08:28 AM,06:27 PM,6,6,11,6,90,69,74,0.6,1016,11,10,267,59,lorient
2020-02-11,10,9,0.0,5.0,2,75,09:26 PM,10:00 AM,08:27 AM,06:29 PM,4,5,10,5,61,85,68,1.9,1022,10,10,284,42,lorient
2020-02-12,9,2,0.0,8.3,2,68,10:46 PM,10:25 AM,08:25 AM,06:30 PM,3,6,9,6,29,72,65,1.0,1022,9,10,255,21,lorient
2020-02-13,11,5,0.0,5.0,3,60,No moonrise,10:50 AM,08:23 AM,06:32 PM,7,6,10,6,84,94,77,11.9,1010,11,9,255,56,lorient
2020-02-14,11,7,0.0,8.3,3,53,12:05 AM,11:16 AM,08:22 AM,06:34 PM,9,8,11,8,43,49,86,0.2,1022,11,10,236,28,lorient
2020-02-15,12,6,0.0,5.1,3,45,01:23 AM,11:43 AM,08:20 AM,06:35 PM,10,8,11,8,69,73,87,0.6,1018,12,10,208,41,lorient
2020-02-16,13,7,0.0,5.1,3,38,02:38 AM,12:14 PM,08:19 AM,06:37 PM,10,8,12,8,93,100,84,12.7,1011,13,9,230,58,lorient
2020-02-17,10,2,0.0,6.7,2,30,03:50 AM,12:51 PM,08:17 AM,06:38 PM,5,6,9,6,57,80,70,1.9,1021,10,9,264,39,lorient
2020-02-18,11,5,0.0,5.1,3,22,04:57 AM,01:35 PM,08:15 AM,06:40 PM,5,7,10,7,50,71,69,2.7,1030,11,9,268,35,lorient
2020-02-19,11,8,0.0,6.8,3,15,05:56 AM,02:25 PM,08:13 AM,06:42 PM,7,7,11,7,50,76,77,0.8,1027,11,10,259,33,lorient
2020-02-20,11,8,0.0,6.8,3,7,06:46 AM,03:23 PM,08:12 AM,06:43 PM,6,6,10,6,60,64,76,2.3,1021,11,9,260,41,lorient
2020-02-21,9,3,0.0,10.4,2,0,07:27 AM,04:25 PM,08:10 AM,06:45 PM,3,6,8,6,28,37,64,0.0,1032,9,10,257,20,lorient
2020-02-22,11,6,0.0,8.4,3,0,08:01 AM,05:30 PM,08:08 AM,06:46 PM,8,7,10,7,44,36,85,0.0,1030,11,10,245,29,lorient
2020-02-23,12,8,0.0,5.2,3,0,08:29 AM,06:34 PM,08:06 AM,06:48 PM,10,8,11,8,47,86,93,0.4,1030,12,10,246,29,lorient
2020-02-24,11,4,0.0,6.8,3,0,08:52 AM,07:39 PM,08:05 AM,06:49 PM,9,7,10,7,52,79,90,0.7,1023,11,9,238,34,lorient
2020-02-25,10,9,0.0,6.8,2,8,09:14 AM,08:42 PM,08:03 AM,06:51 PM,5,6,10,6,64,81,74,4.9,1014,10,9,286,45,lorient
2020-02-26,8,3,0.0,8.4,2,15,09:33 AM,09:45 PM,08:01 AM,06:53 PM,2,2,7,2,65,76,65,2.8,1017,8,10,296,48,lorient
2020-02-27,12,7,0.0,5.5,3,23,09:52 AM,10:48 PM,07:59 AM,06:54 PM,9,7,11,7,81,99,87,16.5,1009,12,9,249,52,lorient
2020-02-28,12,7,0.0,5.5,3,30,10:12 AM,11:51 PM,07:57 AM,06:56 PM,10,8,11,8,65,98,89,11.6,1003,12,9,240,42,lorient
2020-02-29,10,2,0.0,7.0,2,38,10:33 AM,No moonset,07:56 AM,06:57 PM,5,5,9,5,79,78,72,9.2,998,10,9,246,56,lorient
2020-03-01,10,4,0.0,5.5,2,44,10:58 AM,12:56 AM,07:54 AM,06:59 PM,4,5,9,5,69,84,73,19.3,998,10,9,259,49,lorient
2020-03-02,9,6,0.0,7.2,2,51,11:27 AM,02:01 AM,07:52 AM,07:00 PM,3,5,9,5,59,70,67,9.4,998,9,9,290,42,lorient
2020-03-03,9,-1,0.0,5.8,2,58,12:03 PM,03:07 AM,07:50 AM,07:02 PM,4,3,7,3,43,90,77,16.4,1007,9,9,195,33,lorient
2020-03-04,11,6,0.0,5.8,2,65,12:48 PM,04:10 AM,07:48 AM,07:03 PM,8,6,9,6,40,100,87,20.1,1011,11,7,220,27,lorient
2020-03-05,11,3,0.0,5.8,2,73,01:45 PM,05:10 AM,07:46 AM,07:05 PM,7,6,10,6,78,85,80,13.2,999,11,9,269,52,lorient
2020-03-06,9,5,0.0,5.8,2,80,02:53 PM,06:03 AM,07:44 AM,07:06 PM,3,4,9,4,58,74,67,3.6,1009,9,9,313,42,lorient
2020-03-07,11,8,0.0,7.3,3,87,04:09 PM,06:48 AM,07:42 AM,07:08 PM,7,7,10,7,39,71,80,0.5,1021,11,10,270,27,lorient
2020-03-08,11,10,0.0,10.2,3,95,05:31 PM,07:25 AM,07:40 AM,07:09 PM,7,7,11,7,68,72,79,4.2,1016,11,9,256,45,lorient
2020-03-09,10,2,0.0,5.9,2,100,06:55 PM,07:56 AM,07:38 AM,07:11 PM,6,6,10,6,59,89,76,2.2,1022,10,8,270,39,lorient
2020-03-10,12,9,0.0,5.9,3,100,08:18 PM,08:24 AM,07:36 AM,07:12 PM,10,8,11,8,62,94,91,0.4,1019,12,9,248,39,lorient
2020-03-11,12,12,0.0,8.8,3,84,09:41 PM,08:50 AM,07:34 AM,07:14 PM,10,9,12,9,51,65,90,0.8,1019,12,8,232,31,lorient
2020-03-12,11,6,0.0,7.3,3,76,11:02 PM,09:15 AM,07:32 AM,07:15 PM,7,7,10,7,45,74,78,0.7,1020,11,10,276,30,lorient
2020-03-13,9,4,0.0,11.6,2,69,No moonrise,09:43 AM,07:30 AM,07:17 PM,2,6,9,6,30,61,61,0.5,1025,9,10,283,21,lorient
2020-03-14,11,9,0.0,6.0,3,62,12:22 AM,10:13 AM,07:28 AM,07:18 PM,6,7,10,7,40,87,75,0.8,1020,11,10,247,28,lorient
2020-03-15,11,2,0.0,6.0,2,55,01:39 AM,10:49 AM,07:26 AM,07:20 PM,7,6,9,6,39,91,80,3.3,1013,11,10,247,27,lorient
2020-03-16,10,4,0.0,8.8,2,47,02:49 AM,11:31 AM,07:24 AM,07:21 PM,5,6,9,6,38,45,76,0.5,1020,10,8,154,28,lorient
2020-03-17,10,3,0.0,11.6,3,40,03:53 AM,12:20 PM,07:22 AM,07:23 PM,6,6,9,6,22,6,77,0.0,1029,10,10,128,16,lorient
2020-03-18,11,6,0.0,11.6,4,33,04:45 AM,01:17 PM,07:20 AM,07:24 PM,6,9,11,9,9,11,71,0.0,1027,11,10,189,6,lorient
2020-03-19,12,5,0.0,7.4,3,25,05:29 AM,02:17 PM,07:18 AM,07:26 PM,10,9,11,9,17,42,88,0.0,1021,12,10,63,11,lorient
2020-03-20,13,8,0.0,11.6,4,18,06:05 AM,03:22 PM,07:16 AM,07:27 PM,10,9,12,9,40,28,86,0.0,1019,13,10,78,24,lorient
2020-03-21,12,9,0.0,10.2,3,11,06:33 AM,04:26 PM,07:14 AM,07:28 PM,9,7,11,7,59,52,87,0.0,1016,12,10,80,41,lorient
2020-03-22,10,5,0.0,8.8,2,4,06:58 AM,05:30 PM,07:12 AM,07:30 PM,5,4,8,4,53,52,78,0.1,1017,10,10,64,39,lorient
2020-03-23,10,6,0.0,11.6,2,0,07:20 AM,06:34 PM,07:10 AM,07:31 PM,7,6,9,6,36,50,82,0.4,1019,10,10,81,25,lorient
2020-03-24,11,6,0.0,11.6,4,0,07:39 AM,07:37 PM,07:08 AM,07:33 PM,9,8,10,8,31,17,85,0.0,1021,11,10,97,21,lorient
2020-03-25,10,4,0.0,11.6,3,3,07:58 AM,08:40 PM,07:06 AM,07:34 PM,3,5,9,5,35,1,64,0.0,1020,10,10,78,25,lorient
2020-03-26,10,6,0.0,11.6,3,11,08:17 AM,09:44 PM,07:04 AM,07:36 PM,1,5,9,5,38,11,59,0.0,1018,10,10,46,28,lorient
2020-03-27,10,3,0.0,10.2,3,18,08:37 AM,10:47 PM,07:02 AM,07:37 PM,2,5,8,5,29,22,64,0.0,1020,10,10,55,21,lorient
2020-03-28,11,6,0.0,6.4,2,25,09:00 AM,11:53 PM,06:59 AM,07:39 PM,7,6,9,6,43,59,82,0.5,1021,11,10,37,30,lorient
2020-03-29,9,7,0.0,11.6,2,32,09:27 AM,No moonset,06:57 AM,07:40 PM,3,2,8,2,71,39,71,1.9,1028,9,9,51,55,lorient
2020-03-30,8,5,0.0,9.0,2,40,10:00 AM,12:58 AM,06:55 AM,07:41 PM,1,0,6,0,63,28,68,0.3,1030,8,10,43,50,lorient
2020-03-31,10,3,0.0,11.6,3,44,10:40 AM,02:01 AM,06:53 AM,07:43 PM,3,3,8,3,64,2,68,0.0,1024,10,10,66,48,lorient
2020-04-01,10,4,0.0,11.6,3,56,11:31 AM,03:01 AM,06:51 AM,07:44 PM,4,4,8,4,51,1,70,0.0,1020,10,10,64,38,lorient
2020-04-02,9,3,0.0,10.3,2,64,12:32 PM,03:55 AM,06:49 AM,07:46 PM,3,4,7,4,34,37,70,0.0,1020,9,10,119,25,lorient
2020-04-03,9,3,0.0,11.6,2,71,01:43 PM,04:41 AM,06:47 AM,07:47 PM,5,6,8,6,17,41,76,0.1,1020,9,10,253,12,lorient
2020-04-04,11,6,0.0,11.6,4,79,03:01 PM,05:20 AM,06:45 AM,07:48 PM,8,7,10,7,37,1,80,0.0,1018,11,10,112,24,lorient
2020-04-05,13,6,0.0,10.3,4,87,04:22 PM,05:53 AM,06:43 AM,07:50 PM,10,9,12,9,65,25,83,0.0,1011,13,10,160,39,lorient
2020-04-06,12,11,0.0,11.6,3,94,05:45 PM,06:21 AM,06:41 AM,07:51 PM,9,10,12,10,25,46,84,4.5,1019,12,10,272,15,lorient
2020-04-07,11,5,0.0,11.6,4,100,07:08 PM,06:47 AM,06:39 AM,07:53 PM,8,8,10,8,21,14,80,0.0,1028,11,10,114,15,lorient
2020-04-08,13,6,0.0,11.6,4,100,08:32 PM,07:13 AM,06:37 AM,07:54 PM,10,10,12,10,20,16,86,0.0,1023,13,10,116,11,lorient
2020-04-09,13,6,0.0,11.6,4,83,09:55 PM,07:40 AM,06:35 AM,07:55 PM,11,11,12,11,17,5,86,0.0,1022,13,10,106,10,lorient
2020-04-10,13,8,0.0,11.6,4,76,11:17 PM,08:08 AM,06:33 AM,07:57 PM,10,11,13,11,36,2,77,0.0,1021,13,10,114,19,lorient
2020-04-11,14,7,0.0,9.1,3,68,No moonrise,08:42 AM,06:31 AM,07:58 PM,11,11,13,11,21,34,82,5.0,1020,14,10,146,12,lorient
2020-04-12,14,12,0.0,8.0,3,61,12:33 AM,09:23 AM,06:29 AM,08:00 PM,11,13,13,13,14,56,82,0.9,1015,14,10,215,9,lorient
2020-04-13,13,8,0.0,6.9,3,53,01:43 AM,10:11 AM,06:27 AM,08:01 PM,12,10,13,10,45,83,91,6.2,1013,13,8,94,28,lorient
2020-04-14,12,6,0.0,11.6,3,46,02:41 AM,11:07 AM,06:25 AM,08:02 PM,5,6,10,6,65,5,68,0.0,1021,12,10,67,46,lorient
2020-04-15,13,6,0.0,11.6,4,38,03:30 AM,12:08 PM,06:24 AM,08:04 PM,7,7,11,7,58,10,73,0.2,1016,13,10,89,39,lorient
2020-04-16,14,7,0.0,11.6,3,30,04:08 AM,01:12 PM,06:22 AM,08:05 PM,12,11,13,11,48,53,88,1.4,1012,14,10,139,27,lorient
2020-04-17,14,7,0.0,11.6,3,23,04:39 AM,02:17 PM,06:20 AM,08:07 PM,12,10,13,10,35,49,89,14.0,1012,14,9,156,22,lorient
2020-04-18,14,13,0.0,11.6,4,15,05:04 AM,03:22 PM,06:18 AM,08:08 PM,11,12,13,12,20,17,86,0.0,1015,14,10,207,12,lorient
2020-04-19,14,13,0.0,8.1,3,8,05:26 AM,04:25 PM,06:16 AM,08:09 PM,11,12,13,12,24,60,85,1.1,1015,14,9,158,14,lorient
2020-04-20,14,12,0.0,7.0,3,0,05:46 AM,05:29 PM,06:14 AM,08:11 PM,12,12,13,12,28,93,95,11.5,1008,14,6,45,18,lorient
2020-04-21,14,6,0.0,9.3,3,0,06:04 AM,06:32 PM,06:12 AM,08:12 PM,11,10,12,10,28,63,86,0.5,1009,14,10,117,18,lorient
2020-04-22,14,8,0.0,11.6,4,0,06:23 AM,07:36 PM,06:11 AM,08:14 PM,11,11,13,11,23,23,82,0.0,1014,14,10,142,14,lorient
2020-04-23,15,9,0.0,11.6,4,0,06:43 AM,08:40 PM,06:09 AM,08:15 PM,12,13,14,13,18,12,86,0.0,1017,15,10,122,11,lorient
2020-04-24,14,13,0.0,11.6,4,7,07:05 AM,09:45 PM,06:07 AM,08:16 PM,11,13,14,13,14,21,85,0.0,1015,14,10,271,9,lorient
2020-04-25,15,12,0.0,11.6,4,15,07:30 AM,10:51 PM,06:05 AM,08:18 PM,12,13,14,13,27,20,85,0.0,1011,15,10,178,16,lorient
2020-04-26,14,7,0.0,11.6,4,22,08:01 AM,11:56 PM,06:04 AM,08:19 PM,11,12,13,12,21,17,82,0.0,1009,14,10,144,13,lorient
2020-04-27,14,12,0.0,9.3,3,30,08:38 AM,No moonset,06:02 AM,08:21 PM,12,13,14,13,18,59,86,0.0,1007,14,10,243,12,lorient
2020-04-28,13,11,0.0,11.1,3,37,09:25 AM,12:57 AM,06:00 AM,08:22 PM,10,10,13,10,49,67,79,0.8,1007,13,10,250,34,lorient
2020-04-29,14,12,0.0,9.2,3,45,10:22 AM,01:53 AM,05:59 AM,08:23 PM,9,10,13,10,62,90,77,15.6,1006,14,9,238,44,lorient
2020-04-30,13,9,0.0,9.2,3,52,11:28 AM,02:40 AM,05:57 AM,08:25 PM,7,9,13,9,71,79,69,6.4,1005,13,10,252,50,lorient
2020-05-01,13,9,0.0,9.2,3,58,12:40 PM,03:20 AM,05:56 AM,08:26 PM,10,10,12,10,47,82,82,6.5,1008,13,9,261,32,lorient
2020-05-02,13,10,0.0,9.2,3,65,01:58 PM,03:54 AM,05:54 AM,08:28 PM,12,11,13,11,19,98,93,6.7,1014,13,7,249,13,lorient
2020-05-03,14,10,0.0,9.2,3,72,03:18 PM,04:22 AM,05:52 AM,08:29 PM,13,11,13,11,36,93,96,1.8,1017,14,7,247,23,lorient
2020-05-04,16,11,0.0,14.5,4,80,04:38 PM,04:48 AM,05:51 AM,08:30 PM,13,13,14,13,43,38,89,1.7,1015,16,10,92,23,lorient
2020-05-05,15,12,0.0,13.5,3,87,06:00 PM,05:12 AM,05:49 AM,08:32 PM,13,13,14,13,30,43,90,10.8,1015,15,9,238,17,lorient
2020-05-06,16,12,0.0,13.5,4,94,07:24 PM,05:37 AM,05:48 AM,08:33 PM,12,13,14,13,24,41,82,0.3,1019,16,10,143,14,lorient
2020-05-07,15,9,0.0,14.5,4,100,08:46 PM,06:04 AM,05:46 AM,08:35 PM,12,13,14,13,27,25,84,0.0,1021,15,10,94,16,lorient
2020-05-08,16,11,0.0,14.5,4,100,10:07 PM,06:35 AM,05:45 AM,08:36 PM,13,14,15,14,29,30,85,5.4,1016,16,10,98,18,lorient
